user_id,sex,number_dependents_median,total_loan,more_90_days_overdue,number_times_delayed_payment_loan_30_59_days,number_times_delayed_payment_loan_60_89_days,using_lines_not_secured_personal_assets,debt_ratio,default_flag,clean_loan_type_Other,clean_loan_type_Real Estate,clean_loan_type_null,age_21-41 anos,age_41-52 anos,age_52-63 anos,age_63-109 anos,salary_0-3900,salary_3900-5400,salary_5400-7416,salary_7416-1560100,sex_F,sex_M,age_quartile,salary_quartile,pontuacao,score
16802,M,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
25490,F,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,8,0
2660,M,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
34712,M,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,6,0
34805,M,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
22433,F,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
6921,F,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
6641,F,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,8,0
4968,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
1057,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
19472,M,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
35869,M,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,8,0
32099,F,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
25248,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
2067,M,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,10,1
23086,F,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
7092,M,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,11,1
21672,M,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,8,0
14194,M,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
9178,F,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
12687,M,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
32870,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
6637,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
29502,M,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,8,0
22384,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
813,F,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,5,0
9423,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
28623,M,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,9,1
22052,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
19739,F,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
13974,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
34808,M,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,6,0
26371,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
12886,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,63-109 anos,5400-7416,7,0
11091,M,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,8,0
16357,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
6631,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
2223,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
26576,F,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,63-109 anos,5400-7416,8,0
7167,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,7,0
32443,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,7,0
15906,F,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,8,0
6986,F,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,9,1
2733,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
6811,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
31693,F,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,8,0
29718,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,63-109 anos,5400-7416,7,0
35937,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,8,0
5871,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,7,0
35283,M,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,10,1
30072,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
3855,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
22507,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
20222,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
18494,M,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,10,1
25520,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
30155,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,7,0
6502,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
22337,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
33260,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
1140,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
21309,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
34526,F,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,7,0
17996,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
22911,M,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,8,0
15817,M,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,7,0
17698,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,63-109 anos,5400-7416,7,0
6774,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
13238,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
1143,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,8,0
1544,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,63-109 anos,5400-7416,7,0
4101,F,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,6,0
14836,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
9544,F,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,8,0
15204,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,7,0
28393,F,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,63-109 anos,5400-7416,8,0
2574,M,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,6,0
34843,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,7,0
11426,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
11164,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
10616,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
9261,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
11368,M,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,10,1
4691,M,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,8,0
13017,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
21614,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,8,0
12749,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
3852,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,8,0
25647,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,8,0
3789,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,8,0
9272,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
25180,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
8941,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
3812,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
11730,F,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,8,0
8370,F,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,8,0
413,F,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,8,0
30270,F,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,9,1
16280,M,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,8,0
16892,M,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,7,0
19571,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,7,0
33570,F,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,8,0
32223,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
29592,M,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,5,0
15233,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
30351,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,8,0
8460,M,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,8,0
16613,F,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,8,0
35996,F,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,8,0
34688,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
3055,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
9971,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,8,0
21193,F,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,8,0
22991,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,8,0
32173,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,7,0
1423,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
1969,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
23611,M,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,6,0
28715,M,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,8,0
17250,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
34221,F,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,63-109 anos,5400-7416,7,0
35398,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
9761,F,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,8,0
405,M,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
24547,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
11774,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
9081,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
27879,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
7200,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
22755,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
1341,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
31307,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
18483,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,7,0
7993,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
32610,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
32535,M,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,8,0
23226,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
11040,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
29224,F,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,6,0
14282,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
19468,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
12067,M,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,9,1
4507,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,7,0
26284,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
30158,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,63-109 anos,5400-7416,7,0
22254,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,7,0
3522,M,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,8,0
12064,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
15319,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,7,0
11835,M,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,6,0
18193,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
29123,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
24399,F,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,8,0
10416,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
35078,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
24390,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,7,0
12384,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
5425,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
18017,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
17039,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
15983,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,8,0
33969,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
29055,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
22915,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
12243,M,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,8,0
15390,F,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,6,0
35625,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
3425,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,7,0
20803,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,8,0
32445,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,7,0
6200,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
7761,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
34185,M,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,6,0
17389,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
21947,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
35166,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
19809,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,7,0
1643,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
21439,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
10164,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,7,0
15943,M,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,6,0
30831,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
16161,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,7,0
4223,M,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,8,0
18328,M,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,8,0
24389,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,7,0
21818,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
9943,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
12619,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,63-109 anos,7416-1560100,7,0
25707,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
751,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,8,0
9148,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,7,0
32375,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
33526,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
22179,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
22262,M,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,5,0
7584,F,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,9,1
14722,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,8,0
33807,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
20328,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
32603,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,8,0
3722,M,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,8,0
8152,M,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,6,0
30018,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,63-109 anos,0-3900,7,0
34363,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,7,0
26502,M,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,8,0
1399,F,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,63-109 anos,3900-5400,7,0
7247,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,63-109 anos,3900-5400,7,0
28114,M,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,10,1
6771,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
33802,M,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,8,0
5585,M,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,63-109 anos,7416-1560100,8,0
17837,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
12217,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,63-109 anos,0-3900,7,0
14263,M,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,63-109 anos,5400-7416,7,0
